Country,Province,Lat,Long,Confirmed_2023,Confirmed_2021,Confirmed_2022
US,Texas,33.18820114,-96.57264368,805,1270,933
Russia,Kemerovo Oblast,54.4382773,35.5272854,2376,8796,2905
Russia,Komi Republic,51.6312684,136.121524,4952,1262,1314
US,Indiana,41.44619267,-87.97862712,369,1035,874
Germany,Sachsen,49.3964,7.023,110333,2218,557
Malaysia,Melaka,6.1254,102.2381,1676,15798,6445
US,Minnesota,43.03197711,-85.54934642,4188,534,12671
Russia,Karachay-Cherkess Republic,54.7293041,21.1489473,1995,271,962
Russia,Sakha (Yakutiya) Republic,57.5358729,28.8586826,1370,10302,41073
US,South Dakota,34.92960077,-81.99225984,1003,275,124
Peru,Ayacucho,-5.077253,-78.050172,10081,225,7164
Chile,Araucania,-23.6509,-70.3975,23774,492,350
Spain,,42.6954,-1.6761,1759,1156,30192
Ghana,,7.9465,-1.0232,72912,499,3511
Norway,Gilgit-Baltistan,60.472,8.4689,182,58,1086
Italy,P.A. Trento,46.49933453,11.35662422,11932,1418,1600
Eswatini,,-26.5225,31.4659,622,7025,3357
US,Georgia,28.51367621,-81.31799498,46869,919,98190
US,North Dakota,35.24469268,-80.8317671,5835,2867,4376
US,Virginia,40.66616532,-111.9216011,1592,409,1933
Japan,Kochi,35.415312,139.338983,2082,345,224
Malaysia,Pahang,2.7258,101.9424,5200,1023,8889
US,Arkansas,32.90525627,-111.3449483,167908,2808,9640
US,Pennsylvania,40.41570541,-75.92457766,6258,414,923
Somalia,Aragon,5.152149,46.199616,2945,165,2451
US,New York,35.05163625,-106.6703554,316,1733,57614
Netherlands,Utrecht,52.444558,6.441722,14473,143,1867
US,Michigan,43.02244215,-83.70589709,14106,1151,467
US,New York,40.86095313,-74.5455371,1703,222,12840
US,Iowa,41.41874274,-87.38277575,3456,8574,5130
Rwanda,,-1.9403,29.8739,100753,746,3367
US,North Carolina,43.14638895,-77.69322942,2642,6692,26053
US,Michigan,41.94070556,-70.80802823,627,634,1873
US,Tennessee,36.17007426,-86.78646056,16908,90,2135
US,Georgia,27.95027105,-81.69732947,7896,87,6152
Canada,New Brunswick,53.7609,-98.8139,5393,349,27862
Bahrain,,26.0275,50.55,39587,779,869
US,Arizona,30.78472347,-88.20842409,2619,157031,1337
Japan,Ibaraki,35.039913,134.828057,3539,9495,23380
Malaysia,Perlis,4.5921,101.0901,9127,51,605
US,Georgia,33.76944049,-84.22396017,42137,534,611
Italy,Piemonte,46.06893511,11.12123097,1195,52,1580
US,Michigan,39.30211911,-76.61151012,2207,2823,3555
US,Colorado,37.55862499,-120.9970722,29473,8886,1265
Russia,Tyumen Oblast,55.7648572,52.43104273,954,56946,137
Russia,Kamchatka Krai,43.4806048,43.5978976,983,564,3571
US,Illinois,41.85116968,-88.08642662,2707,869,19497
Colombia,Magdalena,11.3548,-72.5205,5415,13550,1795
US,Michigan,42.13440424,-72.63235561,2212,2158,8753
US,Oklahoma,41.12464734,-81.53123079,194,220,1006
US,Oklahoma,40.81482476,-81.36437305,5227,2006,781
Netherlands,Cook Islands,52.084251,5.163824,30812,3817,3761
US,Georgia,33.94243204,-84.5761255,2699,1874,7132
Germany,Niedersachsen,53.6127,12.4296,12235,6415,1001
Japan,Hyogo,43.385711,142.552318,1496,7046,333
US,Delaware,38.83240149,-104.5251411,1180,2001,3502
US,Georgia,30.33225875,-81.66976468,6568,678,565
India,Mizoram,25.536934,91.278882,14090,2108,3185
Uzbekistan,,41.377491,64.585262,1458,28239,426
US,Vermont,30.33432034,-97.7853562,582,2458,33959
Italy,Valle d'Aosta,43.10675841,12.38824698,5846,468,1573
Russia,Bryansk Oblast,63.5589686,43.1221646,1084,8273,12673
Russia,Primorsky Krai,52.9685433,36.0692477,5196,1434,1396
Chile,Los Rios,-41.9198,-72.1416,521,1976,183
US,New York,39.80343818,-74.96388753,55252,22315,245
Peru,Callao,-14.027713,-72.975378,2207,2346,609
Ukraine,Alabama,48.5079,32.2623,23593,538,1706
Australia,Western Australia,-37.8136,144.9631,2098,4450,395316
Peru,San Martin,-16.860271,-70.839046,317,1354,22845
US,California,37.64629437,-121.8929271,409,232,104
US,Pennsylvania,40.33682119,-75.10836643,908,1410,1637
Russia,Saint Petersburg,45.0819456,134.726645,2602,1262,141
US,Puerto Rico,40.03904563,-76.24770128,669436,996,6485
Chile,Arica y Parinacota,-38.9489,-72.3311,39555,14858,19466
US,South Dakota,34.89502264,-82.37295012,137,5980,143769
US,Georgia,33.96044201,-84.02137802,2910,25023,1962
US,Puerto Rico,39.91680171,-75.40243663,293,107386,2697
US,Michigan,42.16073095,-71.20530408,10042,1406,19174
Peru,,-3.857496,-80.545255,38894,2045,6394
Colombia,Cesar,2.705,-76.826,323656,19024,638
US,Oklahoma,39.75394919,-84.29050975,3155,3214,6719
Malaysia,Selangor,1.5533,110.3592,4909,4542,10045
Italy,Campania,38.90597598,16.59440194,95963,2466,7873
Colombia,Tolima,8.814,-74.7233,8937,0,13874
Chile,Tarapaca,-34.5755,-71.0022,926,67250,13546
US,Georgia,27.93130349,-82.72239666,11465,3196,7087
US,Michigan,42.3279514,-71.07850442,15740,20222,2030
Russia,Tver Oblast,52.9019574,41.3578918,12315,269,6812
Russia,Kirov Oblast,54.5335781,87.342861,22438,501,59888
US,Michigan,41.79228404,-71.10872211,21886,248,6559
Finland,French Guiana,61.92411,25.748151,11386,2658,974
Italy,Sicilia,39.21531192,9.110616306,3234,80,20231
US,Ohio,39.19673558,-84.54502924,10726,542,2681
Malaysia,Sabah,5.4141,100.3288,109465,61,5278
Russia,Chelyabinsk Oblast,50.7080119,37.5837615,11189,230,85234
US,Michigan,39.13676329,-77.20358245,1304,312,8123
Angola,,-11.2027,17.8739,39768,293,1402
US,Michigan,38.83070039,-76.8496441,4080,451,12213
Russia,Smolensk Oblast,66.941626,129.642371,8544,9,6221
US,Pennsylvania,36.11939621,-95.94013939,165327,884,834
US,Wyoming,43.00486062,-87.96733172,12647,470,3100
US,New York,40.26549699,-74.22240686,2163,404,2536
Spain,,37.9922,-1.1307,19169,2036,2753
Sweden,Varmland,55.9903,13.5958,9491,1709,35871
US,Georgia,27.9276559,-82.32013172,1644,2837,15365
US,Kentucky,38.18664655,-85.65931031,4374,7366,65556
US,Texas,26.14524221,-97.48140372,4362,783,226602
Ukraine,Alabama,44.6054,33.522,4473,359,2863
Russia,,52.248521,115.956325,57557,1472,7242
Colombia,Risaralda,4.461,-75.6674,22729,732,46547
Brazil,Alagoas,-9.0238,-70.812,117951,8993,8553
Cameroon,Alberta,3.848,11.5021,404220,3365,14270
Chile,Metropolitana,-35.5183,-71.6885,5042,168,9227
India,Punjab,11.882658,78.86498,11847,3149,1864
Germany,Thuringen,54.2194,9.6961,71792,482,144502
Russia,,57.7781976,39.0021095,15753,1316,7186
Senegal,,14.4974,-14.4524,24774,938,51344
US,Georgia,33.79216944,-84.46319413,14786,650,2548
US,Colorado,37.93433732,-121.2730061,4526,871,5524
US,Colorado,35.34329425,-118.7277796,224042,1423,3221
Estonia,,58.5953,25.0136,12085,514,16325
US,Colorado,37.23104908,-121.6970462,87724,2113,874
Peru,,-17.644161,-70.27756,6805,1062,5342
US,Michigan,39.45784712,-76.62911955,11982,1502,553
US,Oregon,35.55140095,-97.40716948,6462,195,2150
Yemen,Niue,15.552727,48.516388,38899,380,2132
Mongolia,,46.8625,103.8467,1447,2222,3859
Germany,Hessen,53.5511,9.9937,11401,9426,7215
Russia,Krasnodar Krai,61.0259025,69.0982628,1266,13215,713
US,Puerto Rico,40.21053671,-75.36652296,4298,393,5235
Russia,Kostroma Oblast,53.72258845,91.44293627,5038,625,3735
India,Meghalaya,24.738975,93.882541,7105,385,5021
US,North Carolina,40.58582155,-74.14808598,16444,150,10106
Mozambique,,-18.665695,35.529562,2981,3036,4545
Spain,Melilla,39.4937,-6.0679,14036,198,9744
Brazil,Amazonas,0.902,-52.003,8712,2402,18480
US,Alaska,33.55554728,-86.895063,11517,642,2512
Russia,Mari El Republic,51.6568453,36.4852695,23781,924,1743
Mexico,Durango,19.1223,-104.0072,8698,416,4894
Netherlands,Overijssel,51.209227,5.93387,24259,350,2727
US,New York,41.03238628,-74.29954144,44038,44525,26170
Brazil,Santa Catarina,-2.7376,-62.0751,4297,305,12068
US,New York,40.65835409,-74.30680092,3411,181,582
Mexico,Chiapas,19.8301,-90.5349,9047,2416,11447
US,Michigan,42.35026951,-71.90493363,4833,517,1185
Ukraine,Alabama,49.5535,25.5948,64578,786,4825
US,Ohio,39.96995815,-83.01115755,23641,2366,2718
US,West Virginia,47.49137892,-121.8346131,1049,680,1930
Spain,Cantabria,43.3614,-5.8593,21284,3796,3110
Peru,Huancavelica,-14.091648,-74.08344,2307,1048,2882
Malaysia,Kelantan,6.1184,100.3685,9589,837,1511
United Arab Emirates,Alabama,23.424076,53.847818,5891,616,8364
US,Minnesota,45.00761521,-93.47694895,3897,866,4847
Ukraine,Alabama,50.7472,25.3254,6000,621,4745
US,South Dakota,41.87064746,-71.57753536,4810,793,829
Ukraine,Alabama,48.574,39.3078,2210,552,1535
US,North Carolina,42.76249024,-78.73063652,16869,1019,6225
Ukraine,Alabama,50.6199,26.2516,8738,1160,33380
Colombia,San Andres y Providencia,5.3158,-75.9928,9206,4421,48029
Colombia,Capital District,5.2983,-75.2479,1606,3910,1827
Mexico,Chihuahua,16.7569,-93.1292,3259,4405,3095
US,Michigan,42.6687626,-70.94687179,12181,12573,818
Colombia,Narino,3.272,-73.0877,62070,2670,761
US,Florida,41.4080325,-72.93620426,95837,57,8139
US,Florida,41.26809896,-73.3881171,3377,889,850
US,Iowa,39.78163624,-86.13826325,6133,1536,7029
Malawi,Johor,-13.2543,34.3015,1799,1968,2222
Russia,Tatarstan Republic,55.0343496,33.0192065,1409,749,3735
Russia,Ulyanovsk Oblast,57.1134475,35.1744428,13981,464,887
Ukraine,Alabama,48.6208,22.2879,1751,175,1498
US,Colorado,36.75733899,-119.6466953,14023,362,116752
US,North Carolina,41.16278376,-73.75741653,4653,1506,1329
Montenegro,,42.708678,19.37439,7147,607,984
Russia,Buryatia Republic,47.1878186,47.608851,1572,14352,9137
Canada,Diamond Princess,53.7267,-127.6476,2745,931,1790
Mexico,Campeche,26.0444,-111.6661,251310,350,3328
Russia,Chuvashia Republic,52.7182426,109.492143,2532,4311,7387
Ukraine,Alabama,51.4982,31.2893,3360,303,1784
Botswana,Acre,-22.3285,24.6849,16033,2928,14580
US,New York,40.73766234,-74.07515667,3549,941,3691
Kuwait,,29.31166,47.481766,6716,1014,1758
Jamaica,Aichi,18.1096,-77.2975,13615,312,2612
US,New York,39.8895449,-74.28089251,2621,1324,4493
Sweden,,58.2528,13.0596,25891,279,2569
Russia,Kalmykia Republic,56.9167446,41.4352137,6981,5232,2612
Russia,Samara Oblast,54.4226732,40.5705246,3113,357,2647
US,Colorado,38.45106826,-121.3425374,5080,660,2076
US,New York,40.43629879,-74.41426991,9166,6060,4569
Colombia,Choco,9.3373,-73.6536,5518,8978,17525
Netherlands,Noord-Brabant,52.061738,5.939114,5355,452,14552
Colombia,Caldas,5.4545,-73.362,4906,433,9119
Ukraine,Alabama,49.4444,32.0598,3743,169,42631
Russia,Kurgan Oblast,63.9881421,54.3326073,9258,1176,7733
Italy,Basilicata,42.35122196,13.39843823,36881,975,234
Malaysia,W.P. Labuan,3.139,101.6869,27841,1051,4160
Ukraine,Alabama,46.6354,32.6169,14844,784,5097
US,Florida,41.80283011,-72.73103891,85815,1458,8583
US,Texas,35.1864775,-89.89692423,15473,2717,3348
Peru,Lambayeque,-9.421676,-76.040642,478,337,2491
US,Pennsylvania,40.46809875,-79.98167747,7530,4545,755
US,Montana,38.6377004,-90.4458375,8881,874,1195
Spain,Murcia,42.5751,-8.1339,20507,1094,4146
Russia,Novgorod Oblast,68.0000418,33.9999151,6645,1835,1739
Malaysia,Sarawak,5.9788,116.0753,4576,25877,44607
Kyrgyzstan,,41.20438,74.766098,1419,1565,4209
Russia,Moscow,52.6935178,39.1122664,2234,1512,1311
Ukraine,Alabama,50.9077,34.7981,8124,164,13205
Chile,Coquimbo,-37.4464,-72.1416,2591,819,1355
Trinidad and Tobago,Alabama,10.6918,-61.2225,94044,9299,6346
US,Georgia,26.64676272,-80.46536002,8586,4706,1319
Syria,,34.802075,38.996815,3230,5281,2391
Russia,Chukotka Autonomous Okrug,52.8873315,33.415853,23339,622,1014
Mexico,Nuevo Leon,21.7514,-104.8455,3076,3977,3827
Russia,Yamalo-Nenets Autonomous Okrug,56.0503336,40.6561633,11338,1548,1132
Russia,Zabaykalsky Krai,60.0391461,43.1215213,4710,1170,13097
Kosovo,,42.602636,20.902977,4403,1227,1726
Mexico,Unknown,19.3139,-98.2404,1954,2259,2956
Ukraine,Alabama,48.2917,25.9352,7585,1857,23673
Russia,Mordovia Republic,60.1853296,32.3925325,2392,1154,27953
Cambodia,,11.55,104.9167,24104,4843,1263
Nigeria,Azad Jammu and Kashmir,9.082,8.6753,3167,5284,1400
Mexico,Baja California,21.8853,-102.2916,5731,1620,768
Peru,Unknown,-7.039531,-76.729127,47491,4043,2871
Colombia,Norte de Santander,1.2892,-77.3579,52237,247,4698
Colombia,Boyaca,8.6704,-74.03,2793,705,4149
Peru,,-9.621718,-73.444929,2630,2397,2553
Japan,Port Quarantine,34.620965,135.507481,1540,0,5737
US,New York,40.96010917,-74.07164325,5486,16980,9155
US,Florida,26.15184651,-80.48725556,8891,1356,1514
Ukraine,Alabama,48.9226,24.7111,6798,3058,14523
Netherlands,Unknown,52.600906,4.918688,4739,1227,3384
Ukraine,Alabama,49.2331,28.4682,9828,699,3223
US,Minnesota,42.66090111,-83.38595416,18193,360,5740
US,Texas,31.76980765,-106.2363275,2864,1664,67877
Japan,Tottori,35.711343,139.446921,25670,2051,4834
US,Arkansas,32.0971334,-111.7890033,6209,1333,3306
Mexico,Guanajuato,24.5593,-104.6588,6373,1491,729
Russia,Perm Krai,56.0935263,73.5099936,11190,1627,1833
Colombia,La Guajira,2.5359,-75.5277,122787,959,29694
US,Indiana,,,10366,11692,14245
US,Ohio,41.424119,-81.65918339,4940,4851,14290
Russia,Jewish Autonomous Okrug,43.0574916,47.1332224,1325,716,2439
US,New York,40.78681335,-74.24657979,2865,13344,10750
US,Minnesota,42.69158356,-82.92752801,60457,84,4641
Albania,,41.1533,20.1683,27180,2415,4396
Russia,Vologda Oblast,57.1961165,52.6959832,27157,2597,3774
Italy,Molise,43.61675973,13.5188753,4912,176,7920
Ukraine,Alabama,50.2547,28.6587,18409,8772,5658
Denmark,,56.2639,9.5018,9024,95,2559
Ukraine,Alabama,46.975,31.9946,7048,5981,18742
Uganda,Alabama,1.373333,32.290275,7329,2220,20210
US,South Carolina,,,13442,924,3957
Canada,British Columbia,53.9333,-116.5765,11643,220,12561
Ukraine,Alabama,49.423,26.9871,4331,62580,728
Sudan,Dalarna,12.8628,30.2176,34216,3887,1684
US,Michigan,42.48607732,-71.39049229,40420,1688,6903
Russia,Vladimir Oblast,58.8206488,70.3658837,7557,476,0
US,North Carolina,40.74066522,-73.58941873,23574,2445,58611
Mexico,,22.7709,-102.5832,1365,250,6334
Russia,Pskov Oblast,52.0269262,54.7276647,2798,1492,9130
Colombia,Meta,10.4113,-74.4057,13254,1757,4094
Netherlands,Sint Maarten,51.561174,5.184942,0,542,2232
India,Gujarat,15.359682,74.057396,111586,453,1343
US,Texas,26.39418217,-98.18299696,11082,25864,4406
Chile,Anhui,-33.0472,-71.6127,17438,74,6584
Namibia,Aruba,-22.9576,18.4904,7274,3299,5178
Colombia,Unknown,4.0925,-75.1545,4137,190,6483
Ukraine,Alabama,49.5883,34.5514,2209,22393,3422
Zambia,,-13.133897,27.849332,7968,25581,3185
Colombia,Cundinamarca,8.0493,-75.574,13390,1182,33325
Russia,Voronezh Oblast,54.1463177,47.2324921,9270,4766,12712
US,North Carolina,40.88320119,-72.8012172,13177,1489,6130
El Salvador,,13.7942,-88.8965,5570,48,49421
Malaysia,Kedah,1.4854,103.7618,5443,3518,422
India,Jammu and Kashmir,31.927213,77.233081,61017,3478,15196
Russia,Ivanovo Oblast,55.4259922,47.0849429,23809,2783,6880
Brazil,,-10.1753,-48.2982,15469,19844,928
Germany,Brandenburg,52.52,13.405,109868,792,21189
India,Tripura,18.1124,79.0193,730,6391,275
United Kingdom,Alabama,54.7877,-6.4923,26932,1087,17593
Spain,Canarias,41.5976,-0.9057,13113,309,10285
Mexico,San Luis Potosi,19.1817,-88.4791,1772,1427,4930
Oman,Islamabad,21.512583,55.923255,36431,5373,1447
Peru,Huanuco,-6.430284,-78.745596,490,135,199907
Italy,Lazio,45.6494354,13.76813649,30851,263,20051
Russia,Penza Oblast,54.9720169,79.4813924,20118,257,5543
Germany,Schleswig-Holstein,51.9503,11.6923,13362,1784,2358
Dominican Republic,,18.7357,-70.1627,4657,413,11754
Peru,Ucayali,-14.995827,-69.922726,536662,776,1539
US,Puerto Rico,40.00338507,-75.1379271,51235,1521,6968
Russia,Udmurt Republic,53.9570701,37.3690909,10196,1015,5767
Peru,Piura,-4.124847,-74.424115,4258,1922,2042
Ukraine,Alabama,45.2835,34.2008,20489,799,1734
Russia,Chechen Republic,54.8573563,57.1439682,2631,3042,111267
US,Colorado,33.03484597,-116.7365326,15474,1191,494
China,Hunan,30.9756,112.2707,10343,2423,13991
India,Jharkhand,33.75943,76.612638,4765,8766,922
Sweden,Vasternorrland,59.6025,18.1384,2921,557,80291
Latvia,,56.8796,24.6032,238907,784,80474
Italy,Lombardia,44.41149315,8.9326992,1923,1693,5653
Germany,Saarland,50.1183,7.309,27952,1909,26379
Russia,Rostov Oblast,53.1655415,44.7879181,1775,2139,1573
Ukraine,Alabama,50.053,30.7667,199657,1059,315
Germany,Bremen,52.4125,12.5316,150451,992,9612
Colombia,Putumayo,7.9463,-72.8988,9846,2885,20313
US,North Carolina,40.7672726,-73.97152637,61542,2122,6151
Peru,Junin,-13.191068,-72.153609,3296,1458,46637
Netherlands,,51.937835,4.462114,632,5427,3257
West Bank and Gaza,Unknown,31.9522,35.2332,18541,662,24218
Mexico,Nayarit,18.6813,-99.1013,48335,657,4291
Zimbabwe,Pitcairn Islands,-19.015438,29.154857,9941,707,2697
US,Vermont,32.77143818,-97.29101614,82272,2543,3671
Russia,Tambov Oblast,51.6520555,46.8631952,5857,313,17685
Ukraine,Alabama,48.0159,37.8028,43968,574,1219
India,Karnataka,23.654536,85.557631,8454,360,1640
Spain,,42.9896,-2.6189,4920,1691,1551
Ukraine,Alabama,47.8388,35.1396,6209,3041,7687
Venezuela,Guernsey,6.4238,-66.5897,33202,2761,1601
US,Texas,29.44928723,-98.52019748,2253,1205,2705
Kenya,,-0.0236,37.9062,2676,358,5828
US,Colorado,33.74314981,-115.9933578,2477,312,4124
Russia,Yaroslavl Oblast,49.6048339,44.2903582,16330,460,5008
Ukraine,Alabama,46.4846,30.7326,2523,702,2966
Belarus,Antwerp,53.7098,27.9534,4669,338,13475
Slovenia,,46.1512,14.9955,12481,373,4584
Mexico,Puebla,17.0732,-96.7266,7153,0,9170
Mexico,Quintana Roo,20.5888,-100.3899,8213,964,29101
"Korea, South",,35.907757,127.766922,5561,1742,3646
Libya,,26.3351,17.228331,25363,156,3508
Mexico,Zacatecas,20.7099,-89.0943,8576,716,6279
Mexico,Tamaulipas,17.8409,-92.6189,17880,229,9876
US,Texas,32.76670599,-96.7779605,57882,5038,6120
Germany,Unknown,51.011,10.8453,6838,1207,4331
US,Colorado,33.70147516,-117.7645998,7003,1430,3507
Ireland,,53.1424,-7.6921,12529,1061,11076
Pakistan,,34.485332,72.09169,19735,4617,5418
Ukraine,Alabama,49.8397,24.0297,11037,964,5389
US,Colorado,34.84060306,-116.1774685,8653,27818,15710
Brazil,Tocantins,-10.5741,-37.3857,7202,1012,2617
Russia,Ingushetia Republic,54.4223954,61.1865846,22594,1101,2847
Russia,Tomsk Oblast,44.8632577,43.4406913,9991,5040,4910
India,Bihar,26.357149,92.830441,9707,6025,7425
Uruguay,Alabama,-32.5228,-55.7658,30661,3122,1321
Algeria,,28.0339,1.6596,5622,4520,1578
Russia,Sverdlovsk Oblast,53.2128813,50.8914633,5090,1599,1364
Mexico,Hidalgo,17.4392,-99.5451,9164,34732,6445
Ukraine,Alabama,49.9935,36.2304,13647,11054,10690
Brazil,Amapa,-9.5713,-36.782,2297,2204,13924
US,New Mexico,36.21458855,-115.0130241,2480,3522,5933
US,Georgia,25.6112362,-80.55170587,2511,3800,1696
US,Minnesota,42.28098405,-83.281255,10864,9521,2038
Spain,Extremadura,39.2796,-3.0977,20443,422,1727
Russia,Astrakhan Oblast,52.6932243,82.6931424,29461,11293,2934
Brazil,Roraima,-11.5057,-63.5806,11814,916,1317
Peru,Cajamarca,-9.407125,-77.671795,2973,4557,1522
Germany,Nordrhein-Westfalen,52.6367,9.8451,4365,2407,0
Mexico,Sinaloa,22.1565,-100.9855,3617,1736,4804
Colombia,Guainia,5.026,-74.03,5760,1746,6561
US,New York,40.85209301,-73.86282755,2336,527,1532
Russia,,50.9800393,40.1506507,2670,2413,2993
Russia,Kaliningrad Oblast,56.6370122,104.719221,0,7302,1014
Ethiopia,,9.145,40.4897,8759,2531,15367
Italy,Sardegna,41.12559576,16.86736689,11485,13918,4265
Peru,Loreto,-11.541783,-74.876968,2767,2186,3394
Mexico,Tlaxcala,24.2669,-98.8363,5368,10649,2412
Brazil,Rio Grande do Norte,-7.7183,-42.7289,1722,1349,10568
Costa Rica,,9.7489,-83.7534,27545,1933,2259
Afghanistan,,33.93911,67.709953,9364,2615,59541
Lithuania,,55.1694,23.8813,5718,6980,2552
India,West Bengal,30.156447,79.197608,4079,13133,3030
Panama,Ancash,8.538,-80.7821,15836,3874,10791
Russia,Ryazan Oblast,58.5951603,56.3159546,4278,1307,13940
Italy,Toscana,38.11569725,13.3623567,101089,718,6037
Colombia,Sucre,6.6437,-73.6536,4132,92090,10307
Spain,Galicia,41.8357,-4.3976,5022,3528,3024
